Product,Brand,SKU,Category,Old Image,New Image,Recovery Source,Recovery Confidence,Final Visibility
"Body Shower 130x120mm Rectangular Shape - Stainless Steel","Jaquar","BSH-SSF-1771","Showers","https://www.jaquar.com/images/thumbs/0033839_body-shower-130x120mm-rectangular-shape-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-ssf-1771/1789292538241-bsh-ssf-1771.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Antique Bronze","Jaquar","BSH-ABR-1751","Showers","https://www.jaquar.com/images/thumbs/0052228_body-shower-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-abr-1751/1789292580923-bsh-abr-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Antique Copper","Jaquar","BSH-ACR-1751","Showers","https://www.jaquar.com/images/thumbs/0033724_body-shower-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-acr-1751/1789292580905-bsh-acr-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Black Chrome","Jaquar","BSH-BCH-1751","Showers","https://www.jaquar.com/images/thumbs/0053829_body-shower-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-bch-1751/1789292580695-bsh-bch-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Chrome","Jaquar","BSH-CHR-1751","Showers","https://www.jaquar.com/images/thumbs/0033708_body-shower-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-chr-1751/1789292581556-bsh-chr-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Graphite","Jaquar","BSH-GRF-1751","Showers","https://www.jaquar.com/images/thumbs/0054603_body-shower-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-grf-1751/1789292579516-bsh-grf-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower - Stainless Steel","Jaquar","BSH-SSF-1751","Showers","https://www.jaquar.com/images/thumbs/0033742_body-shower-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-ssf-1751/1789292579486-bsh-ssf-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Body shower -Black Matt","Jaquar","BSH-BLM-1751","Showers","https://www.jaquar.com/images/thumbs/0052229_body-shower-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bsh-blm-1751/1789292579761-bsh-blm-1751.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Antique Bronze","Jaquar","ALD-ABR-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0052162_bottle-trap-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-abr-769l250x190/1789291931214-ald-abr-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Antique Copper","Jaquar","ALD-ACR-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0040373_bottle-trap-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-acr-769l250x190/1789291931224-ald-acr-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Black Chrome","Jaquar","ALD-BCH-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0040374_bottle-trap-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-bch-769l250x190/1789291930443-ald-bch-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Black Matt","Jaquar","ALD-BLM-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0052163_bottle-trap-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-blm-769l250x190/1789291930783-ald-blm-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Chrome","Jaquar","ALD-CHR-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0039629_bottle-trap-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-chr-769l250x190/1789292019106-ald-chr-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Gold Bright PVD","Jaquar","ALD-GBP-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0059221_bottle-trap-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-gbp-769l250x190/1789292009811-ald-gbp-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Gold Matt PVD","Jaquar","ALD-GMP-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0059408_bottle-trap-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-gmp-769l250x190/1789292015236-ald-gmp-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Graphite","Jaquar","ALD-GRF-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0040378_bottle-trap-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-grf-769l250x190/1789291930804-ald-grf-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bottle Trap - Stainless Steel","Jaquar","ALD-SSF-769L250X190","Faucets","https://www.jaquar.com/images/thumbs/0040379_bottle-trap-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ald-ssf-769l250x190/1789291929939-ald-ssf-769l250x190.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl With Cistern","Jaquar","CNS-WHT-757NS300SPPZ","Sanitaryware","https://www.jaquar.com/images/thumbs/0053459_bowl-with-cistern_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cns-wht-757ns300sppz/1789290736812-cns-wht-757ns300sppz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl With Cistern","Jaquar","CNS-WHT-755S220SPPZ","Showers","https://www.jaquar.com/images/thumbs/0037683_bowl-with-cistern_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cns-wht-755s220sppz/1789292202162-cns-wht-755s220sppz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl With Cistern For Coupled WC","Jaquar","OPS-WHT-15751S220UFSMZ","Sanitaryware","https://www.jaquar.com/images/thumbs/0053451_bowl-with-cistern-for-coupled-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ops-wht-15751s220ufsmz/1789290738973-ops-wht-15751s220ufsmz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl With Cistern For Coupled WC","Jaquar","SLS-WHT-6751S220PPZ","Sanitaryware","https://www.jaquar.com/images/thumbs/0038356_bowl-with-cistern-for-coupled-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sls-wht-6751s220ppz/1789292172759-sls-wht-6751s220ppz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl With Side Flush Cistern For Coupled WC","Jaquar","CNS-WHT-757NS300SPPSZ","Sanitaryware","https://www.jaquar.com/images/thumbs/0060105_bowl-with-side-flush-cistern-for-coupled-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cns-wht-757ns300sppsz/1789287415960-cns-wht-757ns300sppsz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bowl with Cistern for Extended Wall Hung WC","Jaquar","CNS-WHT-363SPPZ","Showers","https://www.jaquar.com/images/thumbs/0037401_bowl-with-cistern-for-extended-wall-hung-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cns-wht-363sppz/1789294535833-cns-wht-363sppz.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Box Fitting - 40W T8","Jaquar","API-WHT-LBOXFTG040XX","Wellness","https://www.jaquar.com/images/thumbs/0049596_box-fitting-40w-t8_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/api-wht-lboxftg040xx/1789288042487-api-wht-lboxftg040xx.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Box Fitting - 4Ft T8","Jaquar","API-WHT-LBOXFTG020XX","Wellness","https://www.jaquar.com/images/thumbs/0049595_box-fitting-4ft-t8_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/api-wht-lboxftg020xx/1789288043435-api-wht-lboxftg020xx.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Breva Spa","Jaquar","JSP-WHT-SPABREVA5S","Wellness","https://www.jaquar.com/images/thumbs/0042268_breva-spa_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/jsp-wht-spabreva5s/1789291079024-jsp-wht-spabreva5s.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Brick Pole 3Mtr 40W - Warm White","Jaquar","OPO-BLK-BRICPSQ1503MD40W","Lighting","https://www.jaquar.com/images/thumbs/0067051_brick-pole-3mtr-40w-warm-white_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opo-blk-bricpsq1503md40w/1789287236678-opo-blk-bricpsq1503md40w.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bright Scape Pole","Jaquar","OPO-BLK-PSSQDA7560CWT36M","Showers","https://www.jaquar.com/images/thumbs/0069771_bright-scape-pole_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opo-blk-pssqda7560cwt36m/1789287178846-opo-blk-pssqda7560cwt36m.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Briza Vertical Manual : Volume 10 Ltr","Jaquar","BZA-WHT-V010","Water Heaters","https://www.jaquar.com/images/thumbs/0055905_briza-vertical-manual-volume-10-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bza-wht-v010/1789290375067-bza-wht-v010.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Briza Vertical Manual : Volume 15 Ltr","Jaquar","BZA-WHT-V015","Water Heaters","https://www.jaquar.com/images/thumbs/0055906_briza-vertical-manual-volume-15-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bza-wht-v015/1789290747616-bza-wht-v015.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Briza Vertical Manual : Volume 25 Ltr","Jaquar","BZA-WHT-V025","Water Heaters","https://www.jaquar.com/images/thumbs/0055907_briza-vertical-manual-volume-25-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bza-wht-v025/1789290352214-bza-wht-v025.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Briza Vertical Manual : Volume 6 Ltr","Jaquar","BZA-WHT-V006","Water Heaters","https://www.jaquar.com/images/thumbs/0055904_briza-vertical-manual-volume-6-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/bza-wht-v006/1789290708516-bza-wht-v006.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Brushed Brass Pendant","Jaquar","DCH-BRS-SL1260SX3","Lighting","https://www.jaquar.com/images/thumbs/0070229_brushed-brass-pendant_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dch-brs-sl1260sx3/1789291812032-dch-brs-sl1260sx3.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Brushed Gold Led-4W Metal &#x2B; Clear Glass","Jaquar","DPN-GLD-SL230010451A","Lighting","https://www.jaquar.com/images/thumbs/0070293_brushed-gold-led-4w-metal-clear-glass_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dpn-gld-sl230010451a/1789287255225-dpn-gld-sl230010451a.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Bryte Down Light 3W","Jaquar","HDL-WHT-LBRT01R003XC","Lighting","https://www.jaquar.com/images/thumbs/0069474_bryte-down-light-3w_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hdl-wht-lbrt01r003xc/1789287421130-hdl-wht-lbrt01r003xc.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Canis","Jaquar","DMO-GLD-AS11003","Lighting","https://www.jaquar.com/images/thumbs/0070130_canis_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dmo-gld-as11003/1789287306531-dmo-gld-as11003.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Capella Gate Top","Jaquar","OGL-GRY-LGTP03X012XW","Lighting","https://www.jaquar.com/images/thumbs/0070131_capella-gate-top_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ogl-gry-lgtp03x012xw/1789291065165-ogl-gry-lgtp03x012xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Carina","Jaquar","DTD-SKG-ASCARL0095436C","Lighting","https://www.jaquar.com/images/thumbs/0070085_carina_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dtd-skg-ascarl0095436c/1789291866471-dtd-skg-ascarl0095436c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Cassia","Jaquar","DTD-GLD-ASCAS1780270C","Lighting","https://www.jaquar.com/images/thumbs/0070132_cassia_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dtd-gld-ascas1780270c/1789291881273-dtd-gld-ascas1780270c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Castor Ground Burial","Jaquar","OGB-GRY-LGBL04R301XW","Lighting","https://www.jaquar.com/images/thumbs/0041908_castor-ground-burial_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ogb-gry-lgbl04r301xw/1789291084499-ogb-gry-lgbl04r301xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Ceiling Light for Outdoor Application","Jaquar","OWA-GRY-LCELKJR020XW","Lighting","https://www.jaquar.com/images/thumbs/0069483_ceiling-light-for-outdoor-application_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/owa-gry-lcelkjr020xw/1789290688043-owa-gry-lcelkjr020xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Celest Downlight 08W Tunable Trim Matt Black","Jaquar","ADL-WHT-CL08WTNRTTR15MBD","Lighting","https://www.jaquar.com/images/thumbs/0065515_celest-downlight-08w-tunable-trim-matt-black_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/adl-wht-cl08wtnrttr15mbd/1789287241229-adl-wht-cl08wtnrttr15mbd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Celest Downlight 08W Tunable Trim Matt Black","Jaquar","ADL-BLK-CL08WTNRTTR15MBD","Lighting","https://www.jaquar.com/images/thumbs/0063221_celest-downlight-08w-tunable-trim-matt-black_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/adl-blk-cl08wtnrttr15mbd/1789287271308-adl-blk-cl08wtnrttr15mbd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Celeste","Jaquar","DTD-GLD-AS93112A","Lighting","https://www.jaquar.com/images/thumbs/0070089_celeste_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dtd-gld-as93112a/1789287304818-dtd-gld-as93112a.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Celestia Pearl","Jaquar","DCW-GLD-AS96069","Lighting","https://www.jaquar.com/images/thumbs/0070310_celestia-pearl_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dcw-gld-as96069/1789287295093-dcw-gld-as96069.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Celosia","Jaquar","DTD-SLV-ASCEL716510C","Lighting","https://www.jaquar.com/images/thumbs/0070090_celosia_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dtd-slv-ascel716510c/1789291881164-dtd-slv-ascel716510c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Centaurus","Jaquar","DTD-GLD-ASCEN1771230C","Lighting","https://www.jaquar.com/images/thumbs/0070091_centaurus_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dtd-gld-ascen1771230c/1789291873287-dtd-gld-ascen1771230c.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Antique Bronze","Jaquar","QQP-ABR-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060020_central-hole-basin-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-abr-7167bpm/1789294700811-qqp-abr-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Antique Copper","Jaquar","QQP-ACR-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060019_central-hole-basin-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-acr-7167bpm/1789294700687-qqp-acr-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Black Chrome","Jaquar","QQP-BCH-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060018_central-hole-basin-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-bch-7167bpm/1789294700315-qqp-bch-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Black Matt","Jaquar","QQP-BLM-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060017_central-hole-basin-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-blm-7167bpm/1789294699865-qqp-blm-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Chrome","Jaquar","QQP-CHR-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060016_central-hole-basin-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-chr-7167bpm/1789294701834-qqp-chr-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Graphite","Jaquar","QQP-GRF-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060015_central-hole-basin-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-grf-7167bpm/1789294700051-qqp-grf-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer - Stainless Steel","Jaquar","QQP-SSF-7167BPM","Faucets","https://www.jaquar.com/images/thumbs/0060014_central-hole-basin-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-ssf-7167bpm/1789294699934-qqp-ssf-7167bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System","Jaquar","COP-CHR-169NBPM","Faucets","https://www.jaquar.com/images/thumbs/0059863_central-hole-basin-mixer-with-popup-waste-system_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cop-chr-169nbpm/1789294527732-cop-chr-169nbpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Antique Bronze","Jaquar","QQP-ABR-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060013_central-hole-basin-mixer-with-popup-waste-system-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-abr-7169bpm/1789294699337-qqp-abr-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Antique Copper","Jaquar","QQP-ACR-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060012_central-hole-basin-mixer-with-popup-waste-system-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-acr-7169bpm/1789294698328-qqp-acr-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Black Matt","Jaquar","QQP-BLM-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060010_central-hole-basin-mixer-with-popup-waste-system-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-blm-7169bpm/1789294696282-qqp-blm-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Black chrome","Jaquar","QQP-BCH-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060011_central-hole-basin-mixer-with-popup-waste-system-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-bch-7169bpm/1789294697845-qqp-bch-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Chrome","Jaquar","QQP-CHR-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060009_central-hole-basin-mixer-with-popup-waste-system-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-chr-7169bpm/1789294699317-qqp-chr-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Central Hole Basin Mixer with Popup Waste System - Graphite","Jaquar","QQP-GRF-7169BPM","Faucets","https://www.jaquar.com/images/thumbs/0060008_central-hole-basin-mixer-with-popup-waste-system-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-grf-7169bpm/1789294696154-qqp-grf-7169bpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
